GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
mittagessen/kraken,Y,247,1146,8098,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mittagessen/kraken/graphs/contributors shows there are multiple contributors but mainly 1,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/mittagessen/kraken/blob/master/kraken/pageseg.py and https://github.com/mittagessen/kraken/blob/master/kraken/repo.py and https://github.com/mittagessen/kraken/blob/master/kraken/rpred.py have appropriate docstrings",1.0,https://github.com/mittagessen/kraken/graphs/commit-activity shows that there have been activties in the past few months consistently,1,"The project maintainers respond to issues, as evidenced by https://github.com/mittagessen/kraken/issues/214 and https://github.com/mittagessen/kraken/issues/209",1,https://github.com/mittagessen/kraken/blob/master/LICENSE,1,There are many files related to testing,14.0,4.0,23.0,22.0,136.0,205.0,205.0,0.0,5.0,280.0,0.0043343653250774,0.0029761904761904,0.002657730529235,0.0025489514540609,0.0043377029311389,0.0099751836893581,0.0099751836893581,0.0,0.0054525627044711,0.00629354911216,21
mlflow/mlflow,Y,6694,1458,66316,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mlflow/mlflow/graphs/contributors shows that there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/mlflow/mlflow/blob/master/mlflow/models/model.py and https://github.com/mlflow/mlflow/blob/master/mlflow/models/flavor_backend.py and https://github.com/mlflow/mlflow/blob/master/mlflow/tracking/fluent.py have appropriate docstrings",1.0,https://github.com/mlflow/mlflow/graphs/commit-activity show that there have been significant amount of activities in the past few months consistently,1,"The project maintainers respond to issues, as evidenced by https://github.com/mlflow/mlflow/issues/3053 and https://github.com/mlflow/mlflow/issues/3052",1,https://github.com/mlflow/mlflow/blob/master/LICENSE.txt,1,There are many files related to testing,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
mljar/mljar-supervised,Y,290,325,12812,The source code of this project has been organised into different modules in a way that shows the relationship between different files,0,There are no contributors to the project other than the author,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/mljar/mljar-supervised/graphs/commit-activity shows that there have been some activities in the past months.,1,"The project maintainers respond to issues, as evidenced by https://github.com/mljar/mljar-supervised/issues/110 and https://github.com/mljar/mljar-supervised/issues/109",1,https://github.com/mljar/mljar-supervised/blob/master/LICENSE,1,There are many files related to testing,11.0,7.0,104.0,89.0,356.0,421.0,421.0,1.0,12.0,836.0,0.0034055727554179,0.0052083333333333,0.0120175641321932,0.0103116672459738,0.0113545753197461,0.0204856211376575,0.0204856211376575,0.0005279831045406,0.0130861504907306,0.0187907394920206,21
mlmed/torchxrayvision,Y,128,118,4530,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mlmed/torchxrayvision/graphs/contributors shows there are multiple contributors but mainly 1,0,CI is not used on the project,1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/mlmed/torchxrayvision/graphs/commit-activity shows that there have been some activities in the past months.,1,"The project maintainers respond to issues, as evidenced by https://github.com/mlmed/torchxrayvision/issues/21 and https://github.com/mlmed/torchxrayvision/issues/13",1,https://github.com/mlmed/torchxrayvision/blob/master/LICENSE,1,One test file,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,21
modernmt/modernmt,Y,192,3299,6163,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/modernmt/modernmt/graphs/contributors shows there are multiple contributors but mainly 1,0,CI is not used on the project,1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/modernmt/modernmt/graphs/commit-activity show that there have been significant amount of activities in the past few months consistently,1,"The project maintainers respond to issues, as evidenced by https://github.com/modernmt/modernmt/issues/547 and https://github.com/modernmt/modernmt/issues/546",1,https://github.com/modernmt/modernmt/blob/master/LICENSE,1,There are many files related to testing,41.0,10.0,28.0,26.0,363.0,200.0,200.0,6.0,23.0,182.0,0.0126934984520123,0.0074404761904761,0.0032354980355904,0.0030123971729811,0.0115778394412017,0.0097318865262031,0.0097318865262031,0.0031678986272439,0.025081788440567,0.004090806922904,21
molecularsets/moses,Y,336,207,4587,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/molecularsets/moses/graphs/contributors shows there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/molecularsets/moses/graphs/commit-activity shows that there have been few activities in the past months.,1,"The project maintainers respond to issues, as evidenced by https://github.com/molecularsets/moses/issues/71 and https://github.com/molecularsets/moses/issues/69",1,https://github.com/molecularsets/moses/blob/master/LICENSE,1,There are files related to testing,67.0,2.0,31.0,21.0,165.0,212.0,212.0,5.0,22.0,248.0,0.0207430340557275,0.0014880952380952,0.0035821585394037,0.0024330900243309,0.0052626542914553,0.0103157997177752,0.0103157997177752,0.0026399155227032,0.0239912758996728,0.0055742863564846,21
mozilla/bugbug,Y,242,2830,19736,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mozilla/bugbug/graphs/contributors shows there are multiple contributors but mainly 1,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/mozilla/bugbug/graphs/commit-activity shows that there have been activties in the past few months consistently,1,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/mozilla/bugbug/issues/1642 and https://github.com/mozilla/bugbug/issues/1641",1,https://github.com/mozilla/bugbug/blob/master/LICENSE,1,There are many files related to testing,29.0,5.0,16.0,14.0,68.0,148.0,148.0,5.0,6.0,266.0,0.0089783281733746,0.003720238095238,0.0018488560203374,0.0016220600162206,0.0021688514655694,0.0072015960293902,0.0072015960293902,0.0026399155227032,0.0065430752453653,0.005978871656552,21
mozilla/deepspeech,Y,14213,2907,8581,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mozilla/DeepSpeech/graphs/contributors shows there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a README but someof the functions in the https://github.com/mozilla/DeepSpeech/blob/master/training/deepspeech_training/util/augmentations.py have docstrings,1.0,https://github.com/mozilla/DeepSpeech/graphs/commit-activity shows that there have been activties in the past few months consistently,1,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/mozilla/DeepSpeech/issues?q=is%3Aissue+author%3Atilmankamp and https://github.com/mozilla/DeepSpeech/issues/3143",1,https://github.com/mozilla/DeepSpeech/blob/master/LICENSE,1,There are files related to testing,58.0,35.0,31.0,22.0,575.0,417.0,417.0,18.0,46.0,496.0,0.0179566563467492,0.0260416666666666,0.0035821585394037,0.0025489514540609,0.0183395528338595,0.0202909834071334,0.0202909834071334,0.0095036958817317,0.0501635768811341,0.0111485727129692,21
mozilla/fathom,Y,1863,1419,1690,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mozilla/fathom/graphs/contributors shows there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a README but most of the functions in https://github.com/mozilla/fathom/blob/master/fathom_fox/src/evaluate.js and https://github.com/mozilla/fathom/blob/master/fathom_fox/src/contentScript.js and https://github.com/mozilla/fathom/blob/master/fathom_fox/src/rulesets.js have appropriate docstrings,1.0,https://github.com/mozilla/fathom/graphs/commit-activity shows that there have been activties in the past few months consistently,1,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/mozilla/fathom/issues/240 and https://github.com/mozilla/fathom/issues/238",1,https://github.com/mozilla/fathom/blob/master/LICENSE,1,There are files related to testing,5.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,19.0,0.001547987616099,0.0,0.0,0.0,0.0,0.0008758697873582,0.0008758697873582,0.0,0.0,0.0004270622611822,21
mozilla/tts,Y,2267,1381,20202,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mozilla/TTS/graphs/contributors shows there are multiple contributors but mainly 1,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/mozilla/TTS/graphs/commit-activity shows that there have been activties in the past few months consistently,1,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/mozilla/TTS/issues/446 and https://github.com/mozilla/TTS/issues/443",1,https://github.com/mozilla/TTS/blob/master/LICENSE.txt,1,There are many files related to testing,54.0,5.0,118.0,116.0,448.0,499.0,499.0,2.0,65.0,860.0,0.0167182662538699,0.003720238095238,0.0136353131499884,0.0134399258486849,0.0142889037731636,0.0242810568828767,0.0242810568828767,0.0010559662090813,0.0708833151581243,0.0193301865587772,21
mpariente/asteroid,Y,321,501,14811,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mpariente/asteroid/graphs/contributors shows there are multiple contributors but mainly 1,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README and most of the functions in https://github.com/mpariente/asteroid/blob/master/asteroid/masknn/consistency.py and https://github.com/mpariente/asteroid/blob/master/asteroid/masknn/convolutional.py and https://github.com/mpariente/asteroid/blob/master/asteroid/engine/optimizers.py have appropriate docstrings,1.0,https://github.com/mpariente/asteroid/graphs/commit-activity shows that there have been some activities in the past months.,1,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/mpariente/asteroid/issues/161 and https://github.com/mpariente/asteroid/issues/158",1,https://github.com/mpariente/asteroid/blob/master/LICENSE,1,There are many files related to testing,63.0,6.0,53.0,46.0,534.0,374.0,374.0,1.0,25.0,1111.0,0.0195046439628483,0.0044642857142857,0.0061243355673676,0.0053296257675819,0.0170318629796191,0.0181986278039998,0.0181986278039998,0.0005279831045406,0.0272628135223555,0.0249719037986064,21
